timestamp,serial,model,android,operator,network,private_ip,rsrp_dbm,rsrq_db,rssnr_db,cqi,band,earfcn,pci,carrier_aggregation,battery_percent,temperature_c,power_status,traffic_source,rx_total_bytes,tx_total_bytes,rx_interval_bytes,tx_interval_bytes,total_interval_bytes
2026-09-12 16:15:25,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-103,-9,1,1,28,9410,370,True,100,28.3,FULL,netstats,2454335191,2292892213,28809,30604,59413
2026-09-12 16:15:55,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-105,-11,,,,,,True,79,36.0,CHARGING,sysfs,11502137518,3402146606,96197,92783,188980
2026-09-12 16:15:56,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-105,-10,-3,4,28,9410,370,True,100,28.3,FULL,netstats,2454356165,2292913825,20974,21612,42586
2026-09-12 16:16:27,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-102,-8,,,,,,True,78,36.0,CHARGING,sysfs,11502196435,3402199874,58917,53268,112185
2026-09-12 16:16:27,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-103,-9,1,7,28,9410,370,True,100,28.3,FULL,netstats,2454389685,2292949067,33520,35242,68762
2026-09-12 16:16:58,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-105,-10,,,,,,True,78,36.0,CHARGING,sysfs,11502266224,3402231625,69789,31751,101540
2026-09-12 16:16:58,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-103,-9,1,7,28,9410,370,True,100,28.3,FULL,netstats,2454416295,2292977266,26610,28199,54809
2026-09-12 16:17:29,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-104,-10,,,,,,True,78,36.0,CHARGING,sysfs,11502281768,3402236468,15544,4843,20387
2026-09-12 16:17:29,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-103,-9,1,7,28,9410,370,True,100,28.2,FULL,netstats,2454420578,2292980354,4283,3088,7371
2026-09-12 16:18:00,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-105,-9,,,,,,True,78,36.0,CHARGING,sysfs,11502413868,3402345208,132100,108740,240840
2026-09-12 16:18:00,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-103,-9,1,7,28,9410,370,True,100,28.4,FULL,netstats,2456470404,2295236596,2049826,2256242,4306068
2026-09-12 16:18:31,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-104,-9,,,,,,True,79,36.0,CHARGING,sysfs,11502427080,3402359056,13212,13848,27060
2026-09-12 16:18:31,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-103,-9,1,7,28,9410,370,True,100,28.4,FULL,netstats,2456482924,2295247828,12520,11232,23752
2026-09-12 16:19:02,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-104,-9,,,,,,True,78,35.9,CHARGING,sysfs,11502525111,3402430670,98031,71614,169645
2026-09-12 16:19:02,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-103,-9,1,9,28,9410,370,True,100,28.4,FULL,netstats,2456497348,2295261131,14424,13303,27727
2026-09-12 16:19:33,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-102,-10,,,,,,True,78,36.0,CHARGING,sysfs,11503565410,3403458786,1040299,1028116,2068415
2026-09-12 16:19:34,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-103,-9,1,9,28,9410,370,True,100,28.3,FULL,netstats,2456512151,2295274891,14803,13760,28563
2026-09-12 16:20:04,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-105,-10,,,,,,True,78,36.0,CHARGING,sysfs,11503572707,3403464370,7297,5584,12881
2026-09-12 16:20:05,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-103,-9,1,9,28,9410,370,True,100,28.3,FULL,netstats,2456538295,2295301076,26144,26185,52329
2026-09-12 16:20:35,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-105,-12,,,,,,True,78,36.0,CHARGING,sysfs,11503635829,3403486837,63122,22467,85589
2026-09-12 16:20:36,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-103,-9,1,9,28,9410,370,True,100,28.3,FULL,netstats,2456554213,2295315386,15918,14310,30228
2026-09-12 16:21:06,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-102,-10,,,,,,True,78,36.0,CHARGING,sysfs,11503661650,3403501799,25821,14962,40783
2026-09-12 16:21:07,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-103,-9,1,9,28,9410,370,True,100,28.3,FULL,netstats,2456581937,2295364447,27724,49061,76785
2026-09-12 16:21:37,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-102,-10,,,,,,False,78,36.0,CHARGING,sysfs,11503748115,3403573029,86465,71230,157695
2026-09-12 16:21:38,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-103,-9,1,9,28,9410,370,True,100,28.3,FULL,netstats,2456631385,2295415180,49448,50733,100181
2026-09-12 16:22:08,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-104,-10,,,,,,False,78,36.0,CHARGING,sysfs,11503767033,3403580998,18918,7969,26887
2026-09-12 16:22:09,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-103,-9,1,9,28,9410,370,True,100,28.2,FULL,netstats,2456676498,2295464518,45113,49338,94451
2026-09-12 16:22:39,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-104,-10,,,,,,False,78,36.0,CHARGING,sysfs,11503792667,3403588593,25634,7595,33229
2026-09-12 16:22:40,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-103,-9,1,9,28,9410,370,True,100,28.2,FULL,netstats,2457185564,2296014617,509066,550099,1059165
2026-09-12 16:23:11,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-103,-10,,,,,,False,78,36.0,CHARGING,sysfs,11503825119,3403611310,32452,22717,55169
2026-09-12 16:23:11,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-103,-9,1,9,28,9410,370,True,100,28.2,FULL,netstats,2457229995,2296063015,44431,48398,92829
2026-09-12 16:23:42,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-102,-9,,,,,,True,78,35.9,CHARGING,sysfs,11503888982,3403647509,63863,36199,100062
2026-09-12 16:23:42,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-103,-9,1,9,28,9410,370,True,100,28.2,FULL,netstats,2457232211,2296064470,2216,1455,3671
2026-09-12 16:24:13,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-105,-9,,,,,,True,79,35.9,CHARGING,sysfs,11503929917,3403669751,40935,22242,63177
2026-09-12 16:24:14,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-103,-9,1,9,28,9410,370,True,100,28.2,FULL,netstats,2457233438,2296065163,1227,693,1920
2026-09-12 16:24:44,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-103,-11,,,,,,True,78,35.9,CHARGING,sysfs,11504880437,3404638824,950520,969073,1919593
2026-09-12 16:24:45,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-103,-9,1,9,28,9410,370,True,100,28.2,FULL,netstats,2457234997,2296066100,1559,937,2496
2026-09-12 16:25:15,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-105,-9,,,,,,True,78,35.9,CHARGING,sysfs,11504967426,3404712293,86989,73469,160458
2026-09-12 16:25:16,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-103,-9,1,9,28,9410,370,True,100,28.2,FULL,netstats,2457327233,2296163943,92236,97843,190079
2026-09-12 16:25:46,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-105,-9,,,,,,True,79,35.9,CHARGING,sysfs,11505004433,3404730247,37007,17954,54961
2026-09-12 16:25:47,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-103,-9,1,9,28,9410,370,True,100,28.2,FULL,netstats,2457346500,2296187677,19267,23734,43001
2026-09-12 16:26:17,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-104,-9,,,,,,True,79,35.9,CHARGING,sysfs,11505019840,3404735563,15407,5316,20723
2026-09-12 16:26:18,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-103,-9,1,9,28,9410,370,True,100,28.2,FULL,netstats,2457356692,2296197934,10192,10257,20449
2026-09-12 16:26:48,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-105,-9,,,,,,False,79,35.9,CHARGING,sysfs,11506165496,3405950664,1145656,1215101,2360757
2026-09-12 16:26:49,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-103,-9,1,9,28,9410,370,True,100,28.2,FULL,netstats,2457574186,2296430125,217494,232191,449685
2026-09-12 16:27:19,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-104,-9,,,,,,False,79,35.9,CHARGING,sysfs,11506189473,3405965352,23977,14688,38665
2026-09-12 16:27:20,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-103,-9,1,9,28,9410,370,True,100,28.2,FULL,netstats,2457764023,2296502814,189837,72689,262526
2026-09-12 16:27:50,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-104,-9,,,,,,False,79,35.9,CHARGING,sysfs,11506229063,3405986160,39590,20808,60398
2026-09-12 16:27:51,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-103,-9,1,9,28,9410,370,True,100,28.4,FULL,netstats,2457769383,2296508523,5360,5709,11069
2026-09-12 16:28:21,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-104,-9,,,,,,True,79,35.9,CHARGING,sysfs,11506263210,3406001171,34147,15011,49158
2026-09-12 16:28:22,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-103,-9,1,9,28,9410,370,True,100,28.5,FULL,netstats,2457780916,2296520246,11533,11723,23256
2026-09-12 16:28:52,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-104,-9,,,,,,True,78,35.9,CHARGING,sysfs,11506290446,3406018011,27236,16840,44076
2026-09-12 16:28:53,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-104,-9,1,9,28,9410,370,True,100,28.4,FULL,netstats,2457850227,2296593745,69311,73499,142810
2026-09-12 16:29:23,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-103,-9,,,,,,True,78,35.9,CHARGING,sysfs,11506480553,3406170297,190107,152286,342393
2026-09-12 16:29:24,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-104,-9,1,9,28,9410,370,True,100,28.4,FULL,netstats,2457862446,2296598074,12219,4329,16548
2026-09-12 16:29:54,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-105,-9,,,,,,True,78,35.9,CHARGING,sysfs,11506906844,3406534567,426291,364270,790561
2026-09-12 16:29:55,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-102,-9,1,9,28,9410,370,True,100,28.3,FULL,netstats,2457876385,2296611281,13939,13207,27146
2026-09-12 16:30:26,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-104,-8,,,,,,True,78,35.9,CHARGING,sysfs,11507047639,3406631565,140795,96998,237793
2026-09-12 16:30:26,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-104,-10,0,8,28,9410,370,True,100,28.2,FULL,netstats,2457904857,2296640776,28472,29495,57967
2026-09-12 16:30:57,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-103,-9,,,,,,False,78,35.9,CHARGING,sysfs,11507362900,3406905756,315261,274191,589452
2026-09-12 16:30:57,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-104,-10,0,8,28,9410,370,True,100,28.2,FULL,netstats,2458253932,2297015004,349075,374228,723303
2026-09-12 16:31:28,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-104,-10,,,,,,True,78,35.9,CHARGING,sysfs,11507366025,3406908850,3125,3094,6219
2026-09-12 16:31:28,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-104,-10,0,8,28,9410,370,True,100,28.3,FULL,netstats,2458257239,2297018343,3307,3339,6646
2026-09-12 16:31:59,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-105,-9,,,,,,True,78,36.0,CHARGING,sysfs,11507422819,3406945446,56794,36596,93390
2026-09-12 16:31:59,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-104,-10,0,8,28,9410,370,True,100,28.2,FULL,netstats,2458280932,2297044557,23693,26214,49907
2026-09-12 16:32:30,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-105,-9,,,,,,True,78,36.0,CHARGING,sysfs,11507636316,3407156583,213497,211137,424634
2026-09-12 16:32:30,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-102,-9,1,9,28,9410,370,True,100,28.2,FULL,netstats,2458312738,2297079411,31806,34854,66660
2026-09-12 16:33:01,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-105,-9,,,,,,True,78,36.0,CHARGING,sysfs,11507663619,3407173453,27303,16870,44173
2026-09-12 16:33:01,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-104,-10,3,8,28,9410,370,True,100,28.2,FULL,netstats,2458315271,2297081395,2533,1984,4517
2026-09-12 16:33:32,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-103,-11,,,,,,True,78,36.0,CHARGING,sysfs,11507685557,3407186348,21938,12895,34833
2026-09-12 16:33:33,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-102,-9,2,9,28,9410,370,True,100,28.2,FULL,netstats,2458319778,2297085514,4507,4119,8626
2026-09-12 16:34:03,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-105,-10,,,,,,True,78,35.9,CHARGING,sysfs,11507851994,3407313959,166437,127611,294048
2026-09-12 16:34:04,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-104,-9,1,8,28,9410,370,True,100,28.2,FULL,netstats,2458399227,2297170870,79449,85356,164805
2026-09-12 16:34:34,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-104,-10,,,,,,True,78,35.9,CHARGING,sysfs,11508221602,3407619114,369608,305155,674763
2026-09-12 16:34:35,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-104,-10,0,7,28,9410,370,True,100,28.2,FULL,netstats,2458486014,2297265022,86787,94152,180939
2026-09-12 16:35:05,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-105,-9,,,,,,True,78,35.9,CHARGING,sysfs,11508692871,3407952155,471269,333041,804310
2026-09-12 16:35:06,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-104,-9,0,9,28,9410,370,True,100,28.2,FULL,netstats,2458488840,2297267225,2826,2203,5029
2026-09-12 16:35:36,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-104,-10,,,,,,True,78,35.9,CHARGING,sysfs,11508717520,3407958302,24649,6147,30796
2026-09-12 16:35:37,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-104,-9,0,9,28,9410,370,True,100,28.2,FULL,netstats,2458809330,2297614075,320490,346850,667340
2026-09-12 16:36:07,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-103,-10,,,,,,True,78,35.9,CHARGING,sysfs,11508791905,3408015307,74385,57005,131390
2026-09-12 16:36:08,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-104,-9,0,9,28,9410,370,True,100,28.1,FULL,netstats,2458867947,2297675680,58617,61605,120222
2026-09-12 16:36:38,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-105,-10,,,,,,False,78,35.9,CHARGING,sysfs,11508805013,3408018919,13108,3612,16720
2026-09-12 16:36:39,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-102,-9,1,8,28,9410,370,True,100,28.1,FULL,netstats,2458872907,2297680764,4960,5084,10044
2026-09-12 16:37:09,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-103,-9,,,,,,True,78,35.9,CHARGING,sysfs,11508843419,3408037101,38406,18182,56588
2026-09-12 16:37:10,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-104,-10,0,4,28,9410,370,True,100,28.1,FULL,netstats,2458941079,2297753821,68172,73057,141229
2026-09-12 16:37:40,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-104,-9,,,,,,True,78,35.9,CHARGING,sysfs,11508845110,3408038149,1691,1048,2739
2026-09-12 16:37:41,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-104,-10,-1,8,28,9410,370,True,100,28.1,FULL,netstats,2459018226,2297837034,77147,83213,160360
2026-09-12 16:38:12,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-105,-10,,,,,,False,78,35.9,CHARGING,sysfs,11508975627,3408143846,130517,105697,236214
2026-09-12 16:38:12,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-104,-10,-1,8,28,9410,370,True,100,28.2,FULL,netstats,2459053026,2297870833,34800,33799,68599
2026-09-12 16:38:43,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-105,-10,,,,,,True,78,35.9,CHARGING,sysfs,11509100814,3408238079,125187,94233,219420
2026-09-12 16:38:43,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-104,-10,-1,8,28,9410,370,True,100,28.1,FULL,netstats,2459066483,2297881389,13457,10556,24013
2026-09-12 16:39:14,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-105,-10,,,,,,True,78,35.9,CHARGING,sysfs,11509183198,3408301340,82384,63261,145645
2026-09-12 16:39:14,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-103,-9,0,7,28,9410,370,True,100,28.1,FULL,netstats,2459078555,2297893280,12072,11891,23963
2026-09-12 16:39:45,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-105,-9,,,,,,True,78,35.9,CHARGING,sysfs,11509331731,3408408971,148533,107631,256164
2026-09-12 16:39:45,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-103,-9,0,7,28,9410,370,True,100,28.2,FULL,netstats,2459252869,2298084736,174314,191456,365770
2026-09-12 16:40:16,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-104,-9,,,,,,True,78,36.0,CHARGING,sysfs,11509346796,3408414159,15065,5188,20253
2026-09-12 16:40:16,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-103,-9,0,7,28,9410,370,True,100,28.1,FULL,netstats,2459263276,2298094978,10407,10242,20649
2026-09-12 16:40:47,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-104,-9,,,,,,True,78,35.9,CHARGING,sysfs,11509364883,3408420852,18087,6693,24780
2026-09-12 16:40:48,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-103,-9,0,7,28,9410,370,True,100,28.1,FULL,netstats,2459266454,2298097935,3178,2957,6135
2026-09-12 16:41:18,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-104,-9,,,,,,True,78,36.0,CHARGING,sysfs,11509467715,3408478645,102832,57793,160625
2026-09-12 16:41:19,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-103,-9,0,7,28,9410,370,True,100,28.1,FULL,netstats,2459922294,2298733369,655840,635434,1291274
2026-09-12 16:41:49,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-103,-9,,,,,,True,78,36.0,CHARGING,sysfs,11509616979,3408589366,149264,110721,259985
2026-09-12 16:41:50,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-103,-9,0,7,28,9410,370,True,100,28.2,FULL,netstats,2459923607,2298734184,1313,815,2128
2026-09-12 16:42:20,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-103,-11,,,,,,False,78,36.0,CHARGING,sysfs,11509620063,3408591261,3084,1895,4979
2026-09-12 16:42:21,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-103,-9,0,7,28,9410,370,True,100,28.1,FULL,netstats,2459926892,2298738347,3285,4163,7448
2026-09-12 16:42:51,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-105,-10,,,,,,True,78,36.0,CHARGING,sysfs,11509662286,3408615321,42223,24060,66283
2026-09-12 16:42:52,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-103,-9,0,7,28,9410,370,True,100,28.1,FULL,netstats,2459996869,2298813836,69977,75489,145466
2026-09-12 16:43:22,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-105,-9,,,,,,True,78,36.0,CHARGING,sysfs,11509857175,3408795524,194889,180203,375092
2026-09-12 16:43:23,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-103,-9,-1,9,28,9410,370,True,100,28.2,FULL,netstats,2460336001,2299182847,339132,369011,708143
2026-09-12 16:43:53,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-103,-9,,,,,,True,78,36.0,CHARGING,sysfs,11509863369,3408800179,6194,4655,10849
2026-09-12 16:43:54,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-103,-9,-1,9,28,9410,370,True,100,28.2,FULL,netstats,2460383164,2299232329,47163,49482,96645
2026-09-12 16:44:24,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-103,-9,,,,,,True,78,36.0,CHARGING,sysfs,11509895701,3408814265,32332,14086,46418
2026-09-12 16:44:25,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-103,-9,-1,9,28,9410,370,True,100,28.1,FULL,netstats,2460438797,2299292146,55633,59817,115450
2026-09-12 16:44:56,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-105,-9,,,,,,True,78,36.0,CHARGING,sysfs,11509959791,3408840578,64090,26313,90403
2026-09-12 16:44:56,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-103,-9,-1,9,28,9410,370,True,100,28.1,FULL,netstats,2460458214,2299311979,19417,19833,39250
2026-09-12 16:45:27,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-105,-10,,,,,,True,78,36.0,CHARGING,sysfs,11510057599,3408915353,97808,74775,172583
2026-09-12 16:45:27,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-103,-9,-1,9,28,9410,370,True,100,28.1,FULL,netstats,2460471481,2299326482,13267,14503,27770
2026-09-12 16:45:58,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-105,-10,,,,,,True,78,36.0,CHARGING,sysfs,11510222216,3409058299,164617,142946,307563
2026-09-12 16:45:58,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-103,-9,-1,9,28,9410,370,True,100,28.1,FULL,netstats,2460566474,2299427172,94993,100690,195683
2026-09-12 16:46:29,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-103,-10,,,,,,False,78,36.0,CHARGING,sysfs,11510243138,3409069942,20922,11643,32565
2026-09-12 16:46:29,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-103,-9,-1,9,28,9410,370,True,100,28.1,FULL,netstats,2460569941,2299430602,3467,3430,6897
2026-09-12 16:47:00,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-102,-9,,,,,,True,78,35.9,CHARGING,sysfs,11510272476,3409087425,29338,17483,46821
2026-09-12 16:47:00,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-103,-9,-1,9,28,9410,370,True,100,28.1,FULL,netstats,2460581542,2299442945,11601,12343,23944
2026-09-12 16:47:31,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-105,-11,,,,,,True,78,35.9,CHARGING,sysfs,11510287185,3409092690,14709,5265,19974
2026-09-12 16:47:31,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-103,-9,-1,9,28,9410,370,True,100,28.1,FULL,netstats,2461274446,2300100954,692904,658009,1350913
2026-09-12 16:48:02,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-103,-11,,,,,,False,78,35.9,CHARGING,sysfs,11510315941,3409111503,28756,18813,47569
2026-09-12 16:48:02,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-103,-9,-1,9,28,9410,370,True,100,28.2,FULL,netstats,2461283692,2300110012,9246,9058,18304
2026-09-12 16:48:33,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-103,-11,,,,,,True,78,35.9,CHARGING,sysfs,11510354173,3409121946,38232,10443,48675
2026-09-12 16:48:33,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-103,-9,-1,9,28,9410,370,True,100,28.1,FULL,netstats,2461285793,2300112802,2101,2790,4891
2026-09-12 16:49:04,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-106,-12,,,,,,True,78,35.9,CHARGING,sysfs,11510370635,3409128279,16462,6333,22795
2026-09-12 16:49:04,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-103,-9,-1,9,28,9410,370,True,100,28.1,FULL,netstats,2461314821,2300135822,29028,23020,52048
2026-09-12 16:49:35,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-104,-10,,,,,,True,78,35.9,CHARGING,sysfs,11510844319,3409558313,473684,430034,903718
2026-09-12 16:49:36,R5CR303YMGD,SM-G998B,14,orange,"LTE,Unknown",10.115.0.123,-103,-9,-1,9,28,9410,370,True,100,28.1,FULL,netstats,2461387112,2300177657,72291,41835,114126
2026-09-12 16:50:06,52000a84b2b21305,SM-G903F,6.0.1,orange,LTE,10.120.197.38,-104,-10,,,,,,False,78,36.0,CHARGING,sysfs,11510870698,3409565026,26379,6713,33092
